MovieId,CastId,Character,ActorId,ActorName,Order
9056,1,Chan Ka Kui,18897,Jackie Chan,0
9056,2,Selina Fong,56830,Brigitte Lin,1
9056,3,May,1338,Maggie Cheung,2
9056,13,Inspector Bill Wong,44922,Bill Tung,4
9056,14,Mr. Chu Tao,96546,Chor Yuen,5
9056,15,John Ko,26755,Charlie Cho,6
9056,16,Tak,1090925,Ken Tong,7
9056,17,Kim,119454,Mars,8
9056,18,Superintendent Raymond Li,1346975,Lam Gwok-Hung,9
9056,19,Counsellor Cheung,1346976,Lau Chi-Wing,10
9056,20,Inspector Man,1277930,Kam Hing-Yin,11
9056,21,Jacknife/Mad Wing,119456,Wan Faat,12
9056,22,Danny Koo,118745,Fung Hak-On,13
116741,7,Nick Campbell,887,Owen Wilson,0
116741,8,Billy McMahon,4937,Vince Vaughn,1
116741,9,Neha,109046,Tiya Sircar,2
116741,10,Lyle,9827,Rose Byrne,3
116741,14,Headphones,54415,Josh Gad,4
116741,15,Marielena,130782,Jessica Szohr,5
116741,16,Mr. Chetty,20644,Aasif Mandvi,6
116741,17,Lyle,1180979,Josh Brener,7
116741,18,Yo-Yo Santos,1180980,Tobit Raphael,8
116741,19,Stuart,527393,Dylan O'Brien,9
116741,20,Graham Hawtrey,2978,Max Minghella,10
116741,21,Randy,71403,Rob Riggle,11
116741,22,Sid,934159,Eric André,12
116741,23,Zach,210172,Harvey Guillen,13
116741,24,Bob Williams,170302,Gary Anthony Williams,14
116741,25,Mattress Salesman (uncredited),23659,Will Ferrell,15
116741,26,Nick and Billy's Boss (uncredited),1230,John Goodman,16
116741,27,Male Interviewer,107770,B. J. Novak,17
137094,14,Jack Ryan,62064,Chris Pine,0
137094,13,Cathy Muller,116,Keira Knightley,1
137094,15,William Harper,1269,Kevin Costner,2
137094,16,Embee,43547,Nonso Anozie,3
137094,17,Amy Chan,97576,Gemma Chan,4
137094,18,Customer,1106755,Deborah Rosan,5
137094,19,Constantin,12766,Lenn Kudrjawizki,6
137094,20,Waiter,1106757,Price Lindsey,7
137094,21,Restaurant Diner,1106759,Celine Jedidi,8
137094,22,VIP Business Man,1106760,Ricky Rajpal,9
137094,23,Viktor Cherevin,11181,Kenneth Branagh,10
137094,24,FBI Lead Agent,79124,Karen David,11
137094,25,Katya,521001,Elena Velikanova,12
137094,27,Cherevin's Bodyguard,1202317,Aleksandar Aleksiev,13
137094,28,Rob Behringer,10132,Colm Feore,14
137094,29,Dimitri Lemkov,21193,Peter Andersson,15
137094,30,Dixon Lewis,19839,David Paymer,16
137094,31,Sergey Dostal,54014,David Hayman,17
137094,49,UN Announcer,1327764,Amy J. Kim,18
137094,50,Mr. Borovsky,1327765,Bogdan Kominowski,19
137094,51,Mrs. Borovsky,1085742,Maggie Daniels,20
82703,16,Mr. Peabody,15232,Ty Burrell,0
82703,20,Sherman,558928,Max Charles,1
82703,13,Penny Peterson,42160,Ariel Winter,2
82703,14,Mrs. Grunion,19,Allison Janney,3
82703,15,Paula Peterson,475512,Ellie Kemper,4
82703,17,Paul Peterson,58769,Stephen Colbert,5
82703,18,Principal Purdy,537,Stephen Tobolowsky,6
82703,19,Mason,111923,Karan Brar,7
82703,21,Carl,212184,Joshua Rush,8
82703,22,French Peasant,20804,Adam Alexi-Malle,9
82703,25,Leonardo Da Vinci,2283,Stanley Tucci,10
82703,26,Marie Antoinette/ Egyptian Woman,1054484,Lauri Fraser,11
82703,27,Patty Pearson,41087,Leslie Mann,12
82703,28,Mona,25703,Lake Bell,13
254436,1,"",583650,Suzana Pires,0
254436,2,"",972850,Caio Castro,1
254436,3,"",1073491,Moacyr Franco,2
209244,3,Steve Dallas,887,Owen Wilson,0
209244,4,Ben Baker,58225,Zach Galifianakis,1
209244,5,Terri Baker,56322,Amy Poehler,2
209244,6,Angelina,51975,Laura Ramsey,3
209244,7,Delia Shepard,591834,Lauren Lapkus,4
82992,3,Brian O'Conner,8167,Paul Walker,0
82992,4,Dominic Toretto,12835,Vin Diesel,1
82992,5,Luke Hobbs,18918,Dwayne Johnson,2
82992,6,Mia,22123,Jordana Brewster,3
82992,8,Owen Shaw,114019,Luke Evans,4
82992,9,Letty,17647,Michelle Rodriguez,5
82992,10,Roman Pearce,8169,Tyrese Gibson,6
82992,13,Gisele Harabo,90633,Gal Gadot,7
82992,14,Han Lue,61697,Sung Kang,8
82992,15,Tej Parker,8171,Ludacris,9
82992,16,Klaus,936415,Kim Kold,10
82992,17,Firuz,20258,Thure Lindhardt,11
82992,18,Elena,73269,Elsa Pataky,12
82992,20,Jah,592496,Johannes Taslim,13
82992,21,Stasiak,74242,Shea Whigham,14
82992,22,Braga,40543,John Ortiz,15
82992,23,Riley,78452,Gina Carano,16
82992,41,Vegh,1258227,Clara Paget,17
212231,7,Nate Norman,225695,Jonathan Daniel Brown,0
212231,8,Topher,83276,Kenny Wormald,1
212231,9,Barry Lerner,2372,Ron Perlman,2
212231,10,Brendan Butler,54247,Aaron Yoo,3
212231,1,"",26087,Amanda Tapping,4
212231,11,"",77109,Corey Large,5
212231,12,"",172793,Bryce Hodgson,6
212231,13,"",58058,Lochlyn Munro,7
188207,1,Hercules,34502,Kellan Lutz,0
188207,2,Sotiris,934219,Liam McIntyre,1
188207,4,Hebe,1165384,Gaia Weiss,2
188207,5,King Amphitryon,78110,Scott Adkins,3
188207,6,Queen Alcmene,228969,Roxanne McKee,4
188207,7,Iphicles,165441,Liam Garrigan,5
188207,8,Creon,60805,Jukka Hilden,6
188207,10,Chiron,1118,Rade Šerbedžija,7
188207,29,Tarak,51670,Johnathon Schaech,8
188207,30,Agamemnon,214019,Luke Newberry,9
188207,31,Lucius,26258,Kenneth Cranham,10
188207,32,Saphirra,206024,Sarai Givaty,11
188207,67,King Galenus / Champion #1,1350263,Dimiter Doichinov,12
188207,68,King Tallas,94702,Nikolai Sotirov,13
188207,69,Half Face / Champion,1108570,Radoslav Parvanov,14
188207,70,Humbaba,25451,Spencer Wilding,15
188207,71,Battalion Commander,105688,Bashar Rahal,16
188207,72,Battalion Commander,61861,Vlado Mihailov,17
106646,8,Jordan Belfort,6193,Leonardo DiCaprio,0
106646,9,Donnie Azoff,21007,Jonah Hill,1
106646,20,Naomi Lapaglia,234352,Margot Robbie,2
106646,14,Agent Patrick Denham,3497,Kyle Chandler,3
106646,17,Max Belfort,3026,Rob Reiner,4
106646,10,Mark Hanna,10297,Matthew McConaughey,5
106646,11,Brad,19498,Jon Bernthal,6
106646,29,Chester Ming,41561,Kenneth Choi,7
106646,39,Nicky Koskoff ('Rugrat'),1211946,P. J. Byrne,8
106646,41,Robbie Feinberg ('Pinhead'),1332746,Brian Sacca,9
106646,42,Alden Kupferberg ('Sea Otter'),1332747,Henry Zebrowski,10
106646,12,Manny Riskin,15277,Jon Favreau,11
106646,13,Teresa Petrillo,204392,Cristin Milioti,12
106646,24,Aunt Emma,34901,Joanna Lumley,13
106646,31,Steve Madden,134235,Jake Hoffman,14
106646,15,Toby Welch,824,Ethan Suplee,15
106646,18,Jean-Jacques Handali,56024,Jean Dujardin,16
214030,7,Fioravante,1241,John Turturro,0
214030,6,Murray,1243,Woody Allen,1
214030,8,Avigal,65007,Vanessa Paradis,2
214030,3,Dovi,23626,Liev Schreiber,3
214030,5,Dr. Parker,4430,Sharon Stone,4
214030,4,Selima,63522,Sofía Vergara,5
214030,11,Sol,12438,Bob Balaban,6
214030,9,Guy at Couner,7133,Max Casella,7
214030,10,Driver's Wife,106791,Aida Turturro,8
214030,12,Lady on Street,1333845,Eugenia Kuzmina,9
24428,46,Tony Stark / Iron Man,3223,Robert Downey Jr.,0
24428,2,Steve Rogers / Captain America,16828,Chris Evans,1
24428,32,Bruce Banner / The Hulk,103,Mark Ruffalo,2
24428,4,Thor,74568,Chris Hemsworth,3
24428,34,Natasha Romanoff / Black Widow,1245,Scarlett Johansson,4
24428,33,Clint Barton / Hawkeye,17604,Jeremy Renner,5
24428,35,Loki,91606,Tom Hiddleston,6
24428,38,Agent Phil Coulson,9048,Clark Gregg,7
24428,37,Agent Maria Hill,71189,Cobie Smulders,8
24428,41,Selvig,1640,Stellan Skarsgård,9
24428,36,Nick Fury,2231,Samuel L. Jackson,10
24428,40,Pepper Potts,12052,Gwyneth Paltrow,11
24428,42,Jarvis (voice),6162,Paul Bettany,12
24428,44,World Security Council,14464,Jenny Agutter,13
24428,45,Shield Pilot,101522,Walter Perez,14
24428,47,World Security Council,6280,Powers Boothe,15
24428,48,Old Man in TV Report,7624,Stan Lee,16
24428,50,World Security Council,188758,Arthur Darbinyan,17
24428,51,World Security Council,168246,Donald Li,18
24428,52,Waitress,34486,Ashley Johnson,19
24428,53,Security Guard,5048,Harry Dean Stanton,20
24428,54,Carrier Bridge Techs,81959,Alicia Sixtos,21
24428,56,Man #1,150194,Damion Poitier,22
24428,57,Gala Scientist,1033652,Dieter Riesle,23
24428,61,Celebration Montage Interviewee,79079,Jamie McShane,25
24428,62,Tall Thug,51303,Jeff Wolfe,26
24428,63,Georgi Luchkov,43553,Jerzy Skolimowski,27
24428,64,Agent Jasper Sitwell,1018947,Maximiliano Hernández,28
24428,65,Woman in Restaurant (uncredited),1263294,Jillian Morgese,29
24428,66,The Other,1214673,Alexis Denisof,30
24428,67,Senator Boynton,19151,James Eckhouse,31
24428,68,Young Cop,1224022,Enver Gjokaj,32
143049,3,Rat Billings,3036,John Cusack,0
143049,6,Amy,34847,Emma Roberts,1
143049,7,Rubia,19497,Armando Riesco,2
143049,8,Candace,82663,Shannon Woodward,3
143049,9,Josh,108919,Chris Riggi,4
143049,10,Land Lord,57777,Darin Scott,5
143049,11,Bookstore owner,9306,Scott Coffey,6
143049,12,Yumi,973764,Jo Mei,7
143049,13,Maggie,1291950,Leah Lauren,8
143049,14,Stan,24292,Jerry Adler,9
143049,15,Todd,163774,Reed Birney,10
143049,16,Sheryl,89585,Catherine Lloyd Burns,11
143049,17,Mary Anne,9599,Cloris Leachman,12
143049,18,Alex,55089,Evan Peters,13
143049,19,Stan,53085,John Cullum,14
209276,3,Eric,85065,Jack O'Connell,0
209276,4,Neville,77335,Ben Mendelsohn,1
209276,5,Oliver,36669,Rupert Friend,2
209276,6,Tyrone,971049,David Ajala,3
209276,7,Spencer,109833,Peter Ferdinando,4
209276,8,Des,1192778,Gershwyn Eustache Jnr,5
209276,9,Hassan,1108724,Anthony Welsh,6
209276,10,Ashley,1192779,David Avery,7
272692,0,"",76038,Shane Johnson,1
272692,1,"",46814,Dale Dickey,2
272692,2,"",1222219,Julie McNiven,3
272692,3,"",941,Tomas Arana,4
286548,0,Kazuya,65198,Kane Kosugi,0
286548,1,Heihachi,11398,Cary-Hiroyuki Tagawa,1
286548,4,Bryan Fury,68559,Gary Daniels,2
286548,2,Schoolgirl Assassin,1352662,Charlotte Kirk,3
286548,3,The Minister,1118,Rade Šerbedžija,4
286548,5,The Janitor,521673,Sahajak Boonthanakit,5
286548,6,Thorn,955264,Ron Smoorenburg,6
286548,7,Jimmy The Thief,234991,Russell Geoffrey Banks,7
286548,8,Rhona Anders,164603,Kelly Wenham,8
234564,3,Children's Voices (voice),1363465,Elsie McKendry,1
234564,4,Children's Voices (voice),1363466,Brett Tobasky,2
120467,2,M. Gustave,5469,Ralph Fiennes,0
120467,30,Zero Moustafa,1291350,Tony Revolori,1
120467,14,Mr. Moustafa,1164,F. Murray Abraham,2
120467,16,Serge,8789,Mathieu Amalric,3
120467,9,Dmitri,3490,Adrien Brody,4
120467,8,Jopling,5293,Willem Dafoe,5
120467,11,Kovacs,4785,Jeff Goldblum,6
120467,12,Ludwig,1037,Harvey Keitel,7
120467,5,Young Writer,9642,Jude Law,8
120467,4,M. Ivan,1532,Bill Murray,9
120467,6,Henckels,819,Edward Norton,10
120467,3,Agatha,36592,Saoirse Ronan,11
120467,13,M. Jean,17881,Jason Schwartzman,12
120467,23,Clotilde,121529,Léa Seydoux,13
120467,10,Madame D.,3063,Tilda Swinton,14
120467,29,Author,207,Tom Wilkinson,15
120467,7,M. Chuck,887,Owen Wilson,16
120467,17,Pinky,4795,Florian Lukas,17
120467,22,M. Martin,12438,Bob Balaban,18
120467,31,M. Robin,26473,Fisher Stevens,19
120467,32,M. Georges,486,Wallace Wolodarsky,20
120467,33,M. Dino,5301,Waris Ahluwalia,21
120467,42,Mr. Mosher,19511,Larry Pine,22
120467,43,Wolf,38459,Karl Markovics,23
120467,44,Gunther,1052284,Volker Michalowski,24
120467,45,Anatole,1064525,Daniel Steiner,25
120467,46,Ernst,56604,Hendrik von Bültzingslöwen,26
120467,47,Grande Dame,22612,Lisa Kreuzer,27
120467,48,Herr Mendl,1309014,Rainer Reiners,28
120467,49,Laetizia,145467,Sabine Urig,29
120467,50,Usherette,1191623,Claudia Jung,30
120467,51,Prison Guard,40565,Matthias Matschke,31
120467,52,Monk,48737,Philipp Sonntag,32
120467,53,Monk,2315,Hans Martin Stier,33
23048,2,Adam,3036,John Cusack,0
23048,4,April,51988,Lizzy Caplan,1
23048,13,Lou,52997,Rob Corddry,2
23048,10,Nick,64342,Craig Robinson,3
23048,8,Jacob,54729,Clark Duke,4
23048,12,The Repairman,54812,Chevy Chase,5
23048,7,Blaine,60898,Sebastian Stan,6
23048,9,Kelly,86624,Collette Wolfe,7
23048,11,Jennie,116882,Lyndsy Fonseca,8
23048,3,Phil,1064,Crispin Glover,9
23048,18,Rick,56124,William Zabka,10
23048,19,Tara,82096,Jessica Paré,11
288711,0,Jimmie Atkins,33775,Jackie Moran,1
288711,1,Millie Henshaw,95627,Marcia Mae Jones,2
288711,2,Albert Henshaw,32218,George Cleveland,3
288711,3,Olaf Jensen,985275,Christian Rub,4
42052,6,"",84583,Sylvie Moreau,0
42052,7,"",127495,Macha Grenon,1
42052,9,"",59617,Juliette Gosselin,2
42052,8,"",127496,Mylène St-Sauveur,3
42052,10,Madeleine,534894,Micheline Lanctôt,4
42052,11,Estelle,543716,Patricia Nolin,5
42052,12,Lucien,963506,Paul Savoie,6
42052,13,Charles,945980,Vincent Graton,7
42052,14,Kate,37979,Emily Holmes,8
42052,15,Olivier,1297306,Xavier Morin-Lefort,9
42052,16,François,1152758,Jacques L'Heureux,10
42052,17,Francis,589703,Norman Helms,11
42052,18,Laurence,1195722,Sonia Vigneault,12
42052,19,Anthony,1297307,Alexandre Côté,13
42052,20,Scott,146092,Claude Despins,14
253310,2,"",21088,Alan Tudyk,0
253310,3,Lisa,1166722,Zoe Myers,1
253310,4,"",1257387,Katie Findlay,2
253310,5,"",104561,Craig Roberts,3
204668,5,Sébastien,1186996,Félix Bossuet,0
204668,6,César,10698,Tchéky Karyo,1
204668,7,Docteur Guillaume,71038,Dimitri Storoge,2
204668,8,André,576029,Mehdi El Glaoui,3
204668,9,Lieutenant Peter,1073985,Andreas Pietschmann,4
204668,10,le maire,2416,Urbain Cancelier,5
615,27,Jesus,8767,Jim Caviezel,0
615,28,Maria,8768,Maia Morgenstern,1
615,29,Johannes,8769,Christo Jivkov,2
615,30,Simon Peter,8770,Francesco De Vito,3
615,31,Maria Magdalena,28782,Monica Bellucci,4
615,32,Kaiphas,8772,Mattia Sbragia,5
615,34,Judas Ischarioth,8774,Luca Lionello,7
615,35,Pontius Pilatus,8775,Hristo Shopov,8
615,36,Claudia Procula,8776,Claudia Gerini,9
615,37,Abenader,8777,Fabio Sartor,10
615,38,Satan,8778,Rosalinda Celentano,11
615,39,Hannas,44650,Toni Bertorelli,12
207323,3,Egon Olsen (voice),88543,Martin Buch,0
207323,4,Benny Frandsen (voice),41906,Nicolaj Kopernikus,1
207323,5,Kjeld Jensen (voice),19358,Kurt Ravn,2
207323,6,(voice),32683,Sidse Babett Knudsen,3
207323,7,Yvonne Jensen (voice),234971,Annette Heick,4
207323,8,(voice),221108,Esben Pretzmann,5
207323,9,(voice),3407,Søren Sætter-Lassen,6
48888,4,Stan,89670,Stan Laurel,0
48888,5,Ollie,78057,Oliver Hardy,1
48888,6,Soda jerk,131386,James Finlayson,2
48888,7,Girl,141304,Anne Cornwall,3
230222,1,Tarzan,34502,Kellan Lutz,0
230222,2,Derek,111922,Robert Capron,1
230222,3,Alice,109151,Jaime Ray Newman,2
230222,4,Jane Porter,57192,Spencer Locke,3
230222,5,Miller,4753,Brian Bloom,4
230222,6,John Greystoke,120894,Mark Deklin,5
230222,12,Smith,54728,Brian Huskey,6
230222,13,Young Taug,1278780,Edd Osmond,7
230222,14,Jane,1278781,Rebecca Reaney,8
49521,2,Clark Kent / Kal-El,73968,Henry Cavill,0
49521,3,Lois Lane,9273,Amy Adams,1
49521,9,General Zod,335,Michael Shannon,2
49521,4,Martha Kent,2882,Diane Lane,3
49521,8,Jor-El,934,Russell Crowe,4
49521,17,Faora-Ul,43202,Antje Traue,5
49521,10,Jonathan Kent,1269,Kevin Costner,6
49521,11,Colonel Hardy,22227,Christopher Meloni,7
49521,12,Perry White,2975,Laurence Fishburne,8
49521,13,Lana Lang,213049,Jadin Gould,9
49521,15,Emerson,77223,Tahmoh Penikett,10
49521,16,Lara Lor-Van,8786,Ayelet Zurer,11
49521,18,Dr. Emil Hamilton,31028,Richard Schiff,12
49521,19,Clark Kent at 13,236302,Dylan Sprayberry,13
49521,20,Steve Lombard,50217,Michael Kelly,14
49521,54,Kelor (voice),17832,Carla Gugino,15
49521,55,Tor-An,12371,Richard Cetrone,16
49521,56,Jax-Ur,37698,Mackenzie Gray,17
49521,57,Lor-Em,2320,Julian Richings,18
49521,58,Ro-Zar,11831,Mary Black,19
49521,59,Car-Vex,1272968,Samantha Jo,20
49521,60,Jenny,1272969,Rebecca Buller,21
49521,61,Major Carrie Farris,1272970,Christina Wren,22
49521,62,Major Laramore,571911,David Lewis,23
49521,63,Heraldson,27138,Doug Abrahams,24
49521,64,Byrne,172809,Brad Kelly,25
49521,65,Officer Sekowsky,59312,Alessandro Juliani,26
49521,66,Teenage Pete Ross,1272971,Jack Foley,27
49521,67,Whitney Fordman,1025970,Robert Gerdisch,28
68718,6,Django,134,Jamie Foxx,0
68718,5,Dr. King Schultz,27319,Christoph Waltz,1
68718,3,Calvin Candie,6193,Leonardo DiCaprio,2
68718,13,Broomhilda von Shaft,11703,Kerry Washington,3
68718,12,Stephen,2231,Samuel L. Jackson,4
68718,45,Billy Crash,27740,Walton Goggins,5
68718,27,Leonide Moguy,27770,Dennis Christopher,6
68718,18,Ace Speck,1736,James Remar,7
68718,19,Spencer Gordon Bennet,25129,Don Johnson,8
68718,41,The LeQuint Dickey Mining Co. Employee,2536,Michael Parks,9
68718,22,Big John Brittle,22132,M.C. Gainey,10
68718,31,Lara Lee Candie-Fitzwilly,565498,Laura Cayouette,11
68718,28,Mr. Stonesipher,1067187,David Steen,12
68718,29,Cora,1133063,Dana Michelle Gourrier,13
68718,30,Sheba,1037108,Nichole Galicia,14
68718,32,D'Artagnan,5377,Ato Essandoh,15
68718,33,Rodney,19300,Sammi Rotibi,16
68718,62,Big Fred,1129647,Escalante Lundy,18
68718,63,Betina,1291798,Miriam F. Glover,19
68718,34,Amerigo Vessepi,22383,Franco Nero,20
68718,21,Dicky Speck,785,James Russo,21
68718,35,U.S. Marshall Gill Tatum,114293,Tom Wopat,22
68718,36,Sheriff Bill Sharp,69494,Don Stroud,23
68718,37,Son of a Gunfighter,6725,Russ Tamblyn,24
68718,40,Bag Head #2,21007,Jonah Hill,29
68718,68,Tracker,20494,Zoë Bell,31
68718,69,Tracker,2234,Michael Bowen,32
68718,73,Tracker,87312,James Parks,36
68718,43,The LeQuint Dickey Mining Co. Employee,138,Quentin Tarantino,39
68718,74,Le Quint Dickie Mining Company Employee,45210,John Jarratt,40
172391,4,Khumba (voice),60255,Jake T. Austin,0
172391,3,Phango (voice),3896,Liam Neeson,1
172391,5,Skalk (voice),884,Steve Buscemi,2
172391,2,Tombi (voice),1285,AnnaSophia Robb,3
172391,6,Seko (voice),2975,Laurence Fishburne,4
172391,7,Bradley (voice),20766,Richard E. Grant,5
172391,8,Mama V (voice),18284,Loretta Devine,6
172391,9,Lungisa,15563,Anika Noni Rose,7
172391,10,Nora (voice),47646,Catherine Tate,8
172391,11,Fifi (voice),110885,Jennifer Cody,9
172391,14,Wild Dog #1 (voice),1272902,Charles Adler,10
172391,15,Meerkat Father (voice),23680,Dee Bradley Baker,11
172391,16,Rabbit (voice),34982,Jeff Bennett,12
172391,17,Mama V (voice),18284,Loretta Devine,13
172391,18,Black Eagle (voice),51957,Roger L. Jackson,14
283327,0,"",1345460,Natalie Scheetz,1
283327,1,"",223050,Nick Principe,2
283327,2,"",223050,Nick Principe,3
283327,3,"",86923,Caroline Williams,4
283327,4,"",591435,Annika Strauß,5
253849,1,"",50668,Jamie Bamber,0
253849,2,"",75122,Lachy Hulme,1
253849,3,"",1231117,Paul O'Brien,2
253849,4,"",110516,Sam Parsonson,3
253849,5,"",1228545,Louise Crawford,4
253849,6,"",150995,Chris Connelly,5
227783,1,Surly,21200,Will Arnett,0
227783,2,Andie,25541,Katherine Heigl,1
227783,3,Grayson,18269,Brendan Fraser,2
227783,4,Raccoon,3896,Liam Neeson,3
227783,5,King,32747,Stephen Lang,4
227783,6,Lana,190895,Sarah Gadon,5
227783,11,Precious,52792,Maya Rudolph,6
227783,12,Mole,76982,Jeff Dunham,7
227783,13,Jimmy,86498,Gabriel Iglesias,8
227783,14,Lucky,70445,Scott Yaphe,9
227783,15,Johnny,86237,Joe Pingue,10
227783,16,Girl Scout,1129487,Julie Lemieux,11
227783,17,Redline/ Buddy,118814,Robert Tinkler,12
64686,1001,Kai,6384,Keanu Reeves,0
64686,1002,Kuranosuke Ôishi,9195,Hiroyuki Sanada,1
64686,1003,Mika,58593,Kou Shibasaki,2
64686,1004,Lord Kira,13275,Tadanobu Asano,3
64686,1015,Lord Asano,136191,Min Tanaka,4
64686,1005,Witch,18054,Rinko Kikuchi,5
64686,1016,Chikara,1253541,Jin Akanishi,6
64686,1017,Yasuno,1095404,Masayoshi Haneda,7
64686,1018,Hazama,1278788,Hiroshi Sogabe,8
64686,1019,Basho,1278789,Takato Yonemoto,9
64686,1028,Hara,1184036,Hiroshi Yamada,10
214093,6,Marc,8789,Mathieu Amalric,0
214093,7,Anna,64210,Maïwenn,1
214093,8,Marianne,13688,Karin Viard,2
214093,10,Richard,6020,Denis Podalydès,4
214093,11,Annie,17074,Sara Forestier,5
214093,12,Barbara,1295964,Marion Duval,6
214093,13,Le jeune inspecteur,1295965,Damien Dorsaz,7
259018,10,Rick Stevens,232006,Nat Wolff,0
259018,3,Nina Pennington,77948,Selena Gomez,1
259018,4,Lucy Stevens / Saint Lola,18248,Mary-Louise Parker,2
259018,6,Pamela Bender,1951,Elisabeth Shue,3
259018,7,Annette Stratton-Osborne,69122,Heather Graham,4
259018,14,Kristen Stevens,208225,Ashley Rickards,5
259018,8,Joseph Stevens,2130,Cary Elwes,6
259018,9,Father Krumins,11662,Jason Lee,7
259018,12,Jimmy Leach,32597,Dylan McDermott,8
259018,13,Chief Clark,2048,Gary Busey,9
259018,5,Principal Basil Poole,9657,Patrick Warburton,10
259018,22,Inmate,150810,Justin Bieber,11
155,35,Bruce Wayne,3894,Christian Bale,0
155,3,Joker,1810,Heath Ledger,1
155,15,Harvey Dent,6383,Aaron Eckhart,2
155,17,Alfred,3895,Michael Caine,3
155,8,Rachel Dawes,1579,Maggie Gyllenhaal,4
155,16,Lt. James Gordon,64,Gary Oldman,5
155,34,Lucius Fox,192,Morgan Freeman,6
155,228,Wuertz,57597,Ron Dean,7
155,20,Scarecrow,2037,Cillian Murphy,8
155,227,Lau,101015,Chin Han,9
155,225,Mayor of Gotham,21316,Nestor Carbonell,10
155,229,Salvatore Maroni,21315,Eric Roberts,11
155,232,Chechen,13939,Ritchie Coster,12
155,224,Engel,1904,Anthony Michael Hall,13
155,233,Stephen,87957,Keith Szarabajka,14
155,234,Loeb,128386,Colin McFarlane,15
155,230,Barbara Gordon,58692,Melinda McGraw,16
155,226,The bank manager,886,William Fichtner,17
155,223,Joker's henchman,83854,David Dastmalchian,18
155,235,Happy,1334139,William Smillie,19
155,236,Grumpy,16477,Danny Goldring,20
155,237,Dopey,1196130,Michael Stoyanov,21
155,238,Natascha,101014,Beatrice Rosen,22
155,239,Prisoner on Ferry,141770,Matthew Leitch,23
260953,0,Alonso,213619,Vladimir Brichta,1
260953,1,Ruminante,55830,Paulo Moska,2
260953,4,Nildo,1046025,Otávio Muller,4
59981,2,Dorothy (voice),128206,Lea Michele,0
59981,3,Scarecrow (voice),707,Dan Aykroyd,1
59981,4,Tugg (voice),2387,Patrick Stewart,2
59981,5,Marshall Mallow (voice),12791,Hugh Dancy,3
59981,6,The Cowardly Lion (voice),26485,James Belushi,4
59981,7,Wiser the Owl (voice),17485,Oliver Platt,5
59981,8,The Tin Man (voice),7090,Kelsey Grammer,6
59981,9,Munchkin Suitor (voice),78798,Tom Kenny,7
59981,10,Judge Jawbreaker (voice),8318,Brian Blessed,8
59981,11,China Princess (voice),146748,Megan Hilty,9
59981,12,The Jester (voice),519,Martin Short,10
59981,13,Glinda (voice),40389,Bernadette Peters,11
77951,10,Ricky (voice),142389,Charlie Rowe,0
77951,17,Uncle Zack (voice),1372,Karl Urban,1
77951,11,Jade (voice),1265629,Angourie Rice,2
77951,14,Alex (voice),5723,John Leguizamo,3
77951,13,Patchi (voice),15033,Justin Long,4
77951,15,Scowler (voice),203048,Skyler Stone,5
77951,12,Juniper (voice),109046,Tiya Sircar,6
77951,18,Radio Announcer (voice),190611,Clay Savage,7
77951,16,Dinosaur ID Card(voice),1274156,Michael Leone,8
77951,19,Dinosaur ID Card (voice),300489,Mary Mouser,9
77951,20,Dinosaur ID Card (voice),1009221,Katie Silverman,10
77951,21,Dinosaur ID Card (voice),969251,Madison Moellers,11
275619,4,Dr. Gordon,11024,Kelly Hu,0
275619,7,Captain James Wheeler,118911,Anthony Marks,1
275619,8,General Magowan,16180,Robert Picardo,2
275619,9,Chris Meher,1337695,Lane Townsend,3
275619,10,Rick Sullivan,1066712,Morgan West,4
275619,1,Col. Mac,1329989,Mitchell Carpenter,5
275619,11,Major Blake,64296,Nick Stellate,6
275619,0,Clayton,143260,Nicholas Alexander,7
275619,12,Control,1337696,Sarah Karijan,8
275619,13,Casey,1337697,Joseph Price,9
275619,2,Sanchez,1329990,Lauren Arps,10
275619,3,Lindsay,1329991,Taylor Coliee,11
275619,23,Cabrera,1337885,Laura Alexandra Ramos,12
275619,24,Lieutenant Southard,565342,Jennifer L. Marshall,13
275619,25,Soldier,1337914,Cynthia Dallas,14
275619,26,Marie,1337922,Kye Kinder,15
275619,27,Johnny,1186713,Matt Mercer,16
275619,28,Fitzpatrick,31828,Patrick Lazzara,17
275619,29,Will,1337975,Shamar Sanders,18
275619,31,Alien,1337977,Matthew Langford,20
275619,32,Dwayne,86207,Michael Hampton,21
184098,1,Cedric,55638,Kevin Hart,0
184098,2,Zeke,71530,Romany Malco,1
184098,3,Michael,143242,Terrence Jenkins,2
184098,4,Dominic,8177,Michael Ealy,3
184098,5,Bennett,214108,Gary Owen,4
184098,6,Jeremy,98953,Jerry Ferrara,5
184098,7,Candace,35705,Regina Hall,6
184098,8,Mya,22122,Meagan Good,7
184098,9,Lauren,40036,Taraji P. Henson,8
184098,10,Kristen,17773,Gabrielle Union,9
184098,11,Tish,63234,Wendi McLendon-Covey,10
184098,12,Sonia,1034453,La La Anthony,11
184098,13,Isaac,11702,Adam Brody,12
184098,14,Terrell,83231,David Walton,13
184098,15,Loretta,15899,Jenifer Lewis,14
37724,1,James Bond,8784,Daniel Craig,0
37724,29,M,5309,Judi Dench,1
37724,12,Silva,3810,Javier Bardem,2
37724,13,Gareth Mallory / M,5469,Ralph Fiennes,3
37724,15,Eve,2038,Naomie Harris,4
